没有全景天窗		安全配置高	有异响	有小毛病	有异味	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗
悬架减震不好		操控不好	视野不好	刹车不好	音响效果不好	内饰用料不好	设计不好	空调效果不好	内饰做工不好	用料不好	避震效果不好	隔音不好	悬架偏软	氛围灯不好	内饰不错	内饰不好看	避震硬朗	隔音好	设计不好看	刹车性能好	内饰质感不错
前排座椅调节费力		后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	前排空间够用	座椅不够舒服	前排空间不错	前排空间偏小	座椅用料好	座椅舒服	前排空间够大	座椅包裹性差	前脸好看	后排压抑	前脸霸气	后排支撑够	后排舒服	后排头部空间小
电池安全性高		安全配置高	配置很高	油耗较高	避震支撑性好	市区油耗高	维修成本高	座椅包裹性差	通过性好	油耗偏高	通过性差	高速油耗高	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	屁股难看	操控不好	导航好用	配置略低
门板储物格设计糟糕		门板储物格鸡肋	门板储物空间大	储物空间够用	储物空间很少	储物空间合理	设计不好	设计好看	储物空间鸡肋	内饰设计不错	储物空间大	设计简洁	中控设计好	储物空间少	设计合理	储物空间小	设计不好看	设计不灵活	后备厢储物空间少	新车味道大	内饰不错
转向稳定性好		转向力度适中	转向灵活	转向很沉	转向不精准	方向盘手感好	避震支撑性好	转向精准	转向轻盈	转向沉稳	转向较轻	转向性能不行	转向手感不错	转向偏沉	通过性好	高速稳定	操控不好	视野不好	隔音好	刹车性能好	刹车不好
空调开启后动力糟糕		动力充足	动力不足	动力满意	空调效果不好	动力偏弱	动力够用	动力不错	动力很弱	空调效果好	空间、	动力不平顺	发动机抖动	空间宽裕	后排压抑	发动机抖	空间一般	轮胎抓地力强	空间效果好	空间不够用	后排支撑够
动能回收平顺		动力不平顺	动力输出平顺	刹车平顺	动力充足	起步平稳	功能丰富	动力不足	动力满意	功能实用	动力非常好	动力偏弱	动力够用	动力不错	动力很弱	功能偏少	过弯平稳	车尾平庸	变速箱换挡平顺	新车味道大	内饰不错
起步肉		起步快	起步慢	起步平稳	起步很快	起步偏慢	空间、	隔音好	丰富	油耗	头部	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	刹车软	邮箱小	路感
方向盘粗细不合理		方向盘手感不好	方向盘大小适中	按键布局不合理	方向盘手感好	方向盘指向精准	方向盘抖动	按键布局合理	储物空间合理	转向不精准	转向性能不行	转向手感不错	设计合理	内饰不错	内饰不好看	转向力度适中	操控不好	视野不好	设计不好看	外观做工不精细	动力不平顺
爬坡动力还不错		动力不错	动力不足	发动机不错	内饰不错	动力充足	动力不平顺	内饰质感不错	导航不错	动力满意	动力非常好	前排空间不错	动力偏弱	动力够用	做工不错	动力很弱	空间不错	内饰做工不错	内饰设计不错	转向手感不错	氛围灯不错
内饰高端		内饰不错	内饰豪华	内饰好看	内饰简洁	内饰不好看	内饰用料差	内饰用料好	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好
行驶稳定性好		避震支撑性好	通过性好	高速稳定	操控不好	视野不好	隔音好	驾驶位宽敞	刹车性能好	刹车不好	音响效果不好	操控好	做工好	内饰用料不好	设计不好	车漆质量好	空间效果好	动力非常好	空调效果不好	方向盘手感好	内饰做工不好
第二排座椅不能够调节		座椅不够舒服	座椅不灵活	座椅不舒服	后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	内饰不够豪华	前排空间够用	空间不够用	后排支撑够	前排空间不错	后排空间不大	后排空间够大	座椅用料好	座椅舒服	前排空间够大	座椅包裹性差	第三排空间挤	后排空间够用
后排座椅前后能够调节		后排座椅难受	后排座椅舒服	后排支撑够	座椅不够舒服	后排空间够大	后排空间够用	座椅灵活	后排压抑	座椅偏硬	座椅不灵活	座椅不舒服	前排空间够用	后排舒服	后排头部空间小	后排空间不大	后排无隆起	后备厢空间够大	座椅用料好	座椅舒服	后备厢空间够用
车内隔音效果不好		音响效果不好	空调效果不好	避震效果不好	隔音不好	隔音好	内饰用料不好	空间效果好	内饰做工不好	空调效果好	音响效果很好	避震效果好	制冷效果好	内饰不错	内饰不好看	操控不好	视野不好	内饰质感不错	刹车不好	设计不好	车漆质量好
内饰造型糟糕		内饰不错	内饰不好看	内饰质感不错	尾灯造型独特	内饰用料不好	内饰用料差	内饰不够豪华	内饰做工不好	内饰做工很好	内饰豪华	内饰做工不错	内饰设计不错	内饰用料好	内饰好看	内饰简洁	新车味道大	转向力度适中	空间、	配置很高	屁股难看
外观设计糟糕		设计不好	设计好看	内饰设计不错	设计简洁	外观一般	中控设计好	外观做工不错	设计合理	外观好看	设计不好看	外观做工不精细	设计不灵活	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好
HUD抬头数字显示不好		操控不好	视野不好	刹车不好	音响效果不好	内饰用料不好	设计不好	空调效果不好	内饰做工不好	用料不好	避震效果不好	方向盘手感不好	隔音不好	氛围灯不好	头部空间不错	内饰不错	内饰不好看	隔音好	主驾头部空间太小	设计不好看	刹车性能好
内饰做工粗糙		内饰做工不好	内饰做工很好	内饰做工不错	做工粗糙	内饰不错	内饰不好看	内饰质感不错	做工好	内饰用料不好	内饰用料差	内饰不够豪华	做工讲究	内饰豪华	做工不错	内饰设计不错	内饰用料好	外观做工不错	内饰好看	内饰简洁	外观做工不精细
车里隔音效果好		隔音好	空间效果好	空调效果好	隔音不好	避震效果好	制冷效果好	音响效果不好	车漆质量好	空调效果不好	避震效果不好	音响效果很好	操控不好	视野不好	刹车性能好	车尾小气	刹车不好	车尾别扭	操控好	做工好	车头漂亮
电耗低		油耗低	油耗	配置低	油耗很低	噪音低	空间、	配置略低	隔音好	丰富	头部	路感差	操控好	油门重	省电	做工好	油箱大	充电便捷	灯光暗	刹车软	邮箱小
第一排空间狭窄		第三排空间挤	前排空间够用	前排空间不错	前排空间偏小	后排空间不大	后排空间够大	前排空间够大	后排空间小	后排空间很大	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	储物空间合理	空间一般	横向空间小	空间够用	空间很大	空间灵活
储物空间小		储物空间小	储物空间大	储物空间少	储物空间够用	储物空间很少	储物空间合理	横向空间小	储物空间鸡肋	主驾空间小	空间小	后排空间小	空间、	门板储物空间大	前排空间偏小	空间较小	改装空间大	空间很小	横向空间大	空间宽裕	空间一般
起步满意		起步平稳	动力满意	起步很快	起步偏慢	油耗满意	起步快	起步慢	油耗很满意	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好
钣金做工不细致		外观做工不精细	内饰做工不好	做工不错	内饰做工不错	外观做工不错	做工好	做工讲究	内饰做工很好	做工粗糙	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	动力不平顺	内饰质感不错	刹车不好	音响效果不好	高速不稳	导航不错
没有加价		有异响	有异味	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰	远光够亮	座椅灵活	空间宽裕
动能回收不平顺		动力不平顺	动力输出平顺	动力不足	刹车平顺	动力不错	变速箱换挡平顺	内饰不错	内饰不好看	操控不好	动力充足	视野不好	设计不好看	外观做工不精细	内饰质感不错	起步平稳	刹车不好	音响效果不好	高速不稳	功能丰富	导航不错
没有后门板储物格		门板储物格鸡肋	门板储物空间大	油门适中	油门灵敏	后排压抑	油门重	油门刹车灵敏	后排支撑够	后排舒服	油门响应慢	油门响应积极	油门偏沉	后排座椅难受	后排空间不大	有异响	后排无隆起	后排空间够大	油门很轻	后备厢开口大	后排坐垫短
后备厢深度不够		后备厢空间够大	后备厢空间够用	后备厢开口大	后备厢功能较少	后备厢空间很大	后备厢比较小	后排支撑够	后排空间不大	后备厢空间比较小	后备厢储物空间少	内饰不错	转向力度适中	操控不好	视野不好	内饰质感不错	刹车不好	后排压抑	音响效果不好	高速不稳	导航不错
方向盘手感还不错		方向盘手感不好	方向盘手感好	转向手感不错	内饰质感不错	方向盘大小适中	方向盘指向精准	方向盘抖动	内饰不错	导航不错	前排空间不错	动力不错	做工不错	空间不错	转向性能不行	内饰做工不错	内饰设计不错	发动机不错	氛围灯不错	外观做工不错	前脸不错
氛围灯不好看		氛围灯不好	氛围灯不错	尾灯不好看	内饰不好看	设计不好看	日行灯好看	尾灯好看	前脸不好看	操控不好	视野不好	前脸好看	刹车不好	设计不好	启停不好用	日行灯难看	设计好看	用料不好	隔音不好	车尾好看	外观好看
外型设计糟糕		设计不好	设计好看	内饰设计不错	设计简洁	中控设计好	设计合理	设计不好看	设计不灵活	外观一般	外观做工不错	外观好看	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用
空间够用		空间够用	空间不够用	空间够大	空间、	空间宽裕	储物空间够用	空间一般	前排空间够用	空间很大	空间灵活	动力够用	空间不错	空间舒适	空间勾搭	空间小	空间较小	空间很小	后排空间够用	导航好用	远光够亮
离合器踏板高度不合理		按键布局不合理	高速不稳	按键布局合理	储物空间合理	设计合理	内饰不错	内饰不好看	转向力度适中	配置很高	门板储物格鸡肋	操控不好	视野不好	设计不好看	外观做工不精细	动力不平顺	安全配置高	内饰质感不错	刹车不好	音响效果不好	门板储物空间大
转向稳定性不错		转向手感不错	转向性能不行	内饰不错	转向力度适中	内饰质感不错	转向灵活	导航不错	转向很沉	前排空间不错	转向不精准	转向精准	转向轻盈	动力不错	转向沉稳	做工不错	转向较轻	空间不错	方向盘手感不好	内饰做工不错	内饰设计不错
车身小巧		车尾小气	车头小气	车尾别扭	车头漂亮	车漆偏薄	邮箱小	噪音小	车漆很薄	车头霸气	车漆漂亮	空间小	车尾好看	车内异响	车尾平庸	油箱小	车漆很厚	车门异响	新车味道大	内饰不错	空间、
底盘通过性还不错		通过性好	通过性差	内饰不错	内饰质感不错	导航不错	前排空间不错	底盘扎实	动力不错	做工不错	空间不错	底盘松散	转向性能不行	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	底盘舒适	外观做工不错	前脸不错
涡轮介入动力强劲		轮胎抓地力强	动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	越野能力强	动力不平顺	发动机抖动	发动机抖	动力非常好	发动机稳定	方向盘抖动	发动机不错	新车味道大	内饰不错	内饰不好看	转向力度适中
内饰不错		内饰不错	内饰不好看	内饰质感不错	导航不错	动力不错	内饰豪华	做工不错	空间不错	内饰做工不错	内饰设计不错	前脸不错	内饰好看	加速不错	内饰简洁	操控不错	配置不错	操控不好	视野不好	刹车不好	高速不稳
钣金做工精致		外观做工不精细	做工好	做工讲究	内饰做工不好	内饰做工很好	做工不错	内饰做工不错	外观做工不错	按键精致	做工粗糙	转向不精准	转向精准	操控精准	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看
底盘稳定性出色		底盘扎实	底盘松散	底盘舒适	高速稳定	刹车性能好	避震支撑性好	发动机稳定	座椅包裹性差	通过性好	通过性差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看	操控不好	导航好用
内饰造型出色		内饰不错	内饰不好看	内饰质感不错	尾灯造型独特	内饰用料不好	内饰用料差	内饰不够豪华	内饰做工不好	内饰做工很好	内饰豪华	内饰做工不错	内饰设计不错	内饰用料好	内饰好看	内饰简洁	新车味道大	转向力度适中	空间、	配置很高	屁股难看
后排头部空间紧张		后排头部空间小	主驾头部空间太小	主驾头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	头部空间不错	后排空间够用	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	空间、	空间宽裕	后排压抑	储物空间够用
方向盘手感不错		方向盘手感不好	方向盘手感好	转向手感不错	内饰质感不错	方向盘大小适中	方向盘指向精准	方向盘抖动	内饰不错	导航不错	前排空间不错	动力不错	做工不错	空间不错	转向性能不行	内饰做工不错	内饰设计不错	发动机不错	氛围灯不错	外观做工不错	前脸不错
加速换档不平顺		动力不平顺	加速不错	变速箱换挡平顺	高速不稳	加速较慢	变速箱不行	动力输出平顺	刹车平顺	加速很快	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细	内饰质感不错	变速箱换挡积极	起步平稳	刹车不好	音响效果不好
定速巡航不好		操控不好	视野不好	刹车不好	音响效果不好	高速不稳	导航不错	内饰用料不好	设计不好	变速箱不行	空调效果不好	内饰做工不好	用料不好	避震效果不好	隔音不好	氛围灯不好	加速不错	内饰不错	内饰不好看	导航好用	隔音好
车身霸气		车头霸气	车尾小气	前脸霸气	车头小气	车尾别扭	车头漂亮	车漆偏薄	车漆很薄	车漆漂亮	中控大气	车尾好看	车内异响	车尾平庸	车漆很厚	车门异响	新车味道大	内饰不错	空间、	配置很高	屁股难看
高速油耗高		高速油耗高	市区油耗高	油耗	高速不稳	油耗较高	油耗低	油耗偏高	高速稳定	配置很高	安全配置高	油门重	油箱大	加速较慢	变速箱不行	油耗很低	油耗满意	维修成本高	油箱小	加速不错	加速很快
发动机噪音小		发动机噪音大	发动机抖动	发动机抖	噪音小	发动机稳定	发动机不错	噪音低	噪音大	动力充足	隔音好	动力不平顺	横向空间小	动力不足	邮箱小	动力满意	动力非常好	胎噪很大	前排空间偏小	动力偏弱	动力够用
空调开启后动力差		空调效果不好	空调效果好	空间、	动力充足	发动机抖动	空间宽裕	后排压抑	发动机抖	路感差	空间一般	内饰用料差	轮胎抓地力强	动力不足	空间效果好	动力满意	空间不够用	后排舒服	启停不好用	空间够用	动力偏弱
座椅加热还不错		加速不错	内饰不错	座椅灵活	内饰质感不错	座椅偏硬	导航不错	座椅不灵活	座椅不舒服	座椅不够舒服	前排空间不错	动力不错	做工不错	空间不错	座椅用料好	座椅舒服	内饰做工不错	内饰设计不错	发动机不错	座椅包裹性差	转向手感不错
后排中间凸起大		后排空间不大	后排空间够大	后排空间很大	后排无隆起	前排空间够大	后排有隆起	后排空间小	后排空间够用	后排压抑	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	后排座椅难受	前排空间偏小	空间很大	后备厢空间够大	空间够大	后备厢开口大
市区路段加速好评		加速较慢	市区油耗高	加速不错	加速很快	内饰不好看	操控不好	导航好用	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	音响效果不好	高速不稳	路感差	操控好	做工好	内饰用料不好
发动机介入动力糟糕		发动机抖动	发动机抖	发动机噪音大	发动机稳定	发动机不错	动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	轮胎抓地力强	动力输出平顺	动力非常好	方向盘抖动	越野能力强	新车味道大	内饰不错
涡轮介入不平顺		动力不平顺	动力输出平顺	刹车平顺	变速箱换挡平顺	内饰不错	内饰不好看	操控不好	视野不好	设计不好看	外观做工不精细	内饰质感不错	起步平稳	刹车不好	音响效果不好	高速不稳	导航不错	内饰用料不好	座椅不灵活	设计不好	按键布局不合理
外型设计差		中控设计好	路感差	设计不好	内饰用料差	设计好看	用料略差	内饰设计不错	设计简洁	外观一般	指向差	设计合理	通过性差	外观好看	导航差	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看
经济模式加速好评		加速较慢	加速不错	加速很快	内饰不好看	操控不好	导航好用	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	音响效果不好	高速不稳	操控好	做工好	内饰用料不好	设计不好	车漆质量好
车窗一键升降好		车漆质量好	操控不好	视野不好	隔音好	刹车性能好	车尾小气	刹车不好	音响效果不好	车尾别扭	操控好	做工好	车头漂亮	空间一般	内饰用料不好	设计不好	车漆偏薄	空间效果好	动力非常好	空调效果不好	方向盘手感好
内饰造型差		内饰用料差	内饰不错	内饰不好看	内饰豪华	内饰用料好	内饰好看	内饰简洁	内饰质感不错	路感差	尾灯造型独特	内饰用料不好	内饰不够豪华	内饰做工不好	内饰做工很好	用料略差	内饰做工不错	内饰设计不错	指向差	通过性差	导航差
外观设计给力		设计不好	设计好看	内饰设计不错	设计简洁	外观一般	中控设计好	外观做工不错	设计合理	外观好看	设计不好看	外观做工不精细	设计不灵活	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好
市区路段动力满意		动力满意	动力充足	动力不足	油耗很满意	动力偏弱	动力够用	动力不错	市区油耗高	动力很弱	油耗满意	动力不平顺	发动机抖动	发动机抖	路感差	轮胎抓地力强	路感	动力非常好	发动机稳定	方向盘抖动	发动机不错
车内隔音效果还不错		内饰不错	内饰质感不错	音响效果不好	空调效果不好	避震效果不好	内饰做工不错	隔音不好	内饰设计不错	隔音好	导航不错	内饰用料不好	空间效果好	前排空间不错	内饰做工不好	动力不错	做工不错	空间不错	空调效果好	音响效果很好	发动机不错
颜值高		空间、	配置很高	隔音好	丰富	油耗	头部	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	刹车软	邮箱小	路感	噪音小	油耗较高	有异响	李芮
满载动力糟糕		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	动力不平顺	发动机抖动	发动机抖	动力非常好	发动机稳定	发动机不错	越野能力强	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高
高速行驶电耗大		高速油耗高	高速不稳	高速稳定	新车味道大	驾驶位宽敞	变速箱换挡积极	日行灯好看	油耗	省电	门板储物空间大	油箱大	加速较慢	侧倾较大	充电便捷	变速箱不行	发动机噪音大	胎噪很大	后排空间不大	异味大	日行灯难看
第二排座椅角度能够调节		座椅不够舒服	后排座椅难受	后排座椅舒服	座椅灵活	座椅偏硬	座椅不灵活	座椅不舒服	前排空间够用	后排支撑够	后排空间够大	座椅用料好	座椅舒服	前排空间够大	座椅包裹性差	第三排空间挤	后排空间够用	转向力度适中	远光够亮	刹车性能好	后排压抑
定速巡航差		导航差	高速不稳	路感差	加速较慢	内饰用料差	变速箱不行	用料略差	指向差	高速稳定	通过性差	加速不错	加速很快	高速油耗高	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看	操控不好
电池安全性强		安全配置高	轮胎抓地力强	避震支撑性好	座椅包裹性差	越野能力强	通过性好	通过性差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏
倒车雷达不好		刹车不好	操控不好	视野不好	刹车性能好	倒车影像清晰	音响效果不好	内饰用料不好	设计不好	车漆质量好	空调效果不好	内饰做工不好	用料不好	避震效果不好	隔音不好	氛围灯不好	倒车影像不清晰	新车味道大	内饰不错	内饰不好看	隔音好
第一排腰部支撑满意		后排支撑够	动力满意	后排头部空间小	油耗很满意	避震支撑性好	油耗满意	第三排空间挤	主驾头部空间太小	后排压抑	头部	主驾头部空间小	前排空间够用	后排舒服	前排空间不错	后排座椅难受	前排空间偏小	后排空间不大	后排无隆起	后排空间够大	后排坐垫短
操控不好		操控不好	操控好	操控很好	操控不错	视野不好	刹车不好	设计不好	用料不好	隔音不好	操控沉稳	操控一般	操控笨重	操控还行	操控精准	内饰不错	内饰不好看	隔音好	设计不好看	高速不稳	做工好
高速动力不错		动力不错	高速不稳	动力不足	发动机不错	加速不错	内饰不错	动力充足	动力不平顺	内饰质感不错	导航不错	变速箱不行	动力满意	前排空间不错	动力偏弱	动力够用	做工不错	动力很弱	空间不错	内饰做工不错	内饰设计不错
电耗小		油耗	邮箱小	噪音小	空间小	油耗低	油箱小	空间、	隔音好	车尾小气	丰富	头部	路感差	操控好	油门重	省电	做工好	油箱大	充电便捷	灯光暗	刹车软
动力还不错		动力不错	动力不足	内饰不错	动力充足	动力不平顺	导航不错	动力满意	动力非常好	动力偏弱	动力够用	做工不错	动力很弱	空间不错	发动机不错	氛围灯不错	前脸不错	加速不错	操控不错	配置不错	操控不好
钣金做工精细		外观做工不精细	做工好	做工讲究	内饰做工不好	内饰做工很好	做工不错	内饰做工不错	外观做工不错	做工粗糙	转向不精准	转向精准	按键精致	操控精准	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看
二手车保值率低		新车味道大	配置略低	刹车性能好	车尾小气	刹车不好	倒车影像清晰	刹车灵敏	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	刹车软	刹车不灵敏	刹车平顺	配置低	车漆很薄	车头霸气	车头小气	油耗很低	车漆漂亮
没有优惠		有异响	有异味	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰	远光够亮	座椅灵活	空间宽裕
后排中间扶手糟糕		后排空间不大	后排空间够大	后排空间小	后排空间很大	后排空间够用	后排压抑	前排空间够用	后排支撑够	后排舒服	后排头部空间小	前排空间不错	后排座椅难受	前排空间偏小	后排无隆起	后排坐垫短	后排座椅舒服	前排空间够大	后排有隆起	空间、	空间宽裕
后排横向空间紧张		横向空间小	后排头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	横向空间大	后排空间够用	前排空间够用	前排空间不错	前排空间偏小	后备厢空间够大	后备厢空间够用	前排空间够大	后备厢空间很大	空间、	主驾头部空间太小	空间宽裕	后排压抑	储物空间够用
油门踏板高度不合适		门板储物格鸡肋	油门适中	油门灵敏	高速不稳	油门重	门板储物空间大	油门刹车灵敏	按键布局不合理	油门响应慢	油门响应积极	油门偏沉	油耗较高	油门很轻	油耗偏高	内饰不错	内饰不好看	转向力度适中	配置很高	操控不好	视野不好
经济模式动力肉		动力充足	发动机抖动	发动机抖	轮胎抓地力强	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	方向盘抖动	越野能力强	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	门板储物格鸡肋	屁股难看
高速加速好评		高速不稳	加速较慢	高速稳定	加速不错	加速很快	高速油耗高	内饰不好看	操控不好	导航好用	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	操控好	做工好	设计不好	车漆质量好
门板储物格设计不合理		门板储物格鸡肋	门板储物空间大	储物空间合理	设计合理	设计不好看	设计不好	按键布局不合理	内饰设计不错	设计不灵活	储物空间够用	储物空间很少	按键布局合理	设计好看	储物空间鸡肋	储物空间大	设计简洁	中控设计好	储物空间少	储物空间小	内饰不错
行驶稳定性不错		内饰不错	内饰质感不错	导航不错	前排空间不错	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	氛围灯不错	外观做工不错	高速稳定	前脸不错	头部空间不错	加速不错	操控不错	配置不错	操控不好
前排座椅不舒适		座椅不舒服	后排座椅舒服	座椅不灵活	座椅不够舒服	前排空间不错	后排座椅难受	座椅舒服	座椅灵活	座椅偏硬	前排空间够用	后排舒服	前排空间偏小	后排空间不大	座椅用料好	空间舒适	前排空间够大	底盘舒适	前脸不好看	前脸不错	内饰不错
加速不错		加速不错	内饰不错	高速不稳	导航不错	加速较慢	动力不错	做工不错	空间不错	前脸不错	加速很快	操控不错	配置不错	操控不好	视野不好	刹车不好	设计不好	动力不足	变速箱不行	用料不好	隔音不好
方向盘轻重不合适		方向盘手感不好	方向盘大小适中	方向盘手感好	方向盘指向精准	方向盘抖动	按键布局不合理	转向不精准	转向轻盈	转向较轻	转向性能不行	转向手感不错	底盘舒适	内饰不错	内饰不好看	转向力度适中	操控不好	视野不好	设计不好看	外观做工不精细	动力不平顺
外型设计漂亮		大灯漂亮	车头漂亮	设计不好	设计好看	车漆漂亮	内饰设计不错	设计简洁	中控设计好	设计合理	设计不好看	远光够亮	大灯亮	灯光亮	设计不灵活	外观一般	外观做工不错	外观好看	新车味道大	内饰不错	内饰不好看
充电便利		充电便捷	省电	大灯犀利	前脸犀利	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏	视野宽敞	视野不好	避震硬朗	隔音好	屏幕清晰	远光够亮
加速不好		加速不错	操控不好	视野不好	刹车不好	高速不稳	设计不好	加速较慢	用料不好	隔音不好	加速很快	内饰不错	内饰不好看	隔音好	设计不好看	操控好	做工好	导航不错	动力不足	变速箱不行	启停不好用
高速动力优秀		动力充足	高速不稳	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	高速稳定	高速油耗高	动力不平顺	发动机抖动	发动机抖	加速较慢	变速箱不行	动力非常好	发动机稳定	变速箱响应慢	发动机不错	越野能力强
氛围灯还不错		氛围灯不错	氛围灯不好	内饰不错	内饰质感不错	导航不错	前排空间不错	动力不错	做工不错	空间不错	内饰做工不错	内饰设计不错	发动机不错	转向手感不错	外观做工不错	前脸不错	头部空间不错	加速不错	操控不错	配置不错	操控不好
前排头顶空间狭窄		前排空间够用	后排头部空间小	前排空间不错	前排空间偏小	前排空间够大	主驾头部空间太小	主驾头部空间小	后排空间不大	后排空间够大	后排空间小	后排空间很大	头部空间不错	后排空间够用	空间、	空间宽裕	储物空间够用	储物空间很少	门板储物空间大	储物空间合理	空间一般
底盘通过性好评		通过性好	通过性差	避震支撑性好	底盘扎实	底盘松散	底盘舒适	内饰不好看	操控不好	导航好用	视野不好	隔音好	设计不好看	刹车性能好	前脸好看	刹车不好	日行灯好看	音响效果不好	操控好	做工好	内饰用料不好
倒车雷达差劲		倒车影像清晰	新车味道大	刹车性能好	车尾小气	刹车不好	刹车灵敏	车尾别扭	路感差	车头漂亮	内饰用料差	车漆偏薄	车漆质量好	刹车软	刹车不灵敏	刹车平顺	车漆很薄	用料略差	车头霸气	车头小气	车漆漂亮
储物空间设计差		储物空间够用	储物空间很少	储物空间合理	储物空间鸡肋	储物空间大	储物空间少	储物空间小	空间、	空间宽裕	门板储物空间大	空间一般	横向空间小	空间效果好	前排空间够用	空间不够用	前排空间不错	空间够用	前排空间偏小	后排空间不大	空间很大
有加价		有异响	有异味	空间、	隔音好	丰富	油耗	头部	路感差	操控好	油门重	省电	做工好	油箱大	灯光暗	刹车软	邮箱小	路感	噪音小	李芮	异味大
内饰好评		内饰好看	内饰不错	内饰不好看	内饰豪华	内饰简洁	导航好用	隔音好	前脸好看	操控好	做工好	内饰用料差	尾灯好看	设计好看	屏幕好	内饰用料好	车尾好看	外观好看	漆面好	空间、	配置很高
动力好评		动力充足	动力不足	动力满意	动力偏弱	动力够用	动力不错	动力很弱	导航好用	隔音好	动力不平顺	前脸好看	操控好	做工好	动力非常好	尾灯好看	设计好看	屏幕好	车尾好看	外观好看	内饰好看
电池安全性差		座椅包裹性差	通过性差	安全配置高	路感差	内饰用料差	避震支撑性好	用料略差	指向差	通过性好	导航差	新车味道大	内饰不错	内饰不好看	转向力度适中	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低
操控满意		操控不好	操控好	动力满意	操控很好	油耗满意	操控沉稳	操控一般	操控笨重	操控还行	操控精准	操控不错	油耗很满意	中控异响	操作顺手	中控大气	中控简洁	内饰不错	空间、	配置很高	屁股难看
刹车稳定		刹车不好	刹车灵敏	刹车软	刹车平顺	刹车异响	高速稳定	刹车性能好	刹车不灵敏	发动机稳定	新车味道大	内饰不错	空间、	配置很高	屁股难看	操控不好	导航好用	配置略低	动力充足	油门适中	油门灵敏
车身运动派		车尾小气	车尾别扭	车头漂亮	车漆偏薄	车漆质量好	车漆很薄	车头霸气	车头小气	车漆漂亮	车尾好看	车内异响	车尾平庸	车漆很厚	车门异响	新车味道大	内饰不错	内饰不好看	空间、	配置很高	屁股难看
